,argument,domain,conclusion_type,is_single_premise,prompt_generator,model,probabilities,strength_rating,strength_ranking
1056,"(('Trucks', 'Caravans'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9983511428610483, 0.0015639822281484762)",0.9967871606328998,15.0
1057,"(('Trucks', 'Carriages'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.997800215879242, 0.0020805874442982376)",0.9957196284349435,17.0
1058,"(('Trucks', 'Cars'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999915408828035, 1.0725590890312675e-05)",0.9999046832371448,1.0
1059,"(('Trucks', 'Motorbikes'), 'Buses')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999152896281261, 4.108461214197658e-06)",0.999911181166912,4.0
1060,"(('Trucks', 'Motorbikes'), 'Mopeds')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999863433006121, 1.0107932968396859e-05)",0.9998533250731526,44.0
1061,"(('Trucks', 'Sleds'), 'Buses')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999232769083669, 7.243630695393902e-06)",0.9999160332776716,1.0
1062,"(('Trucks', 'Trains'), 'Submarines')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998721378450622, 4.563110257214976e-05)",0.99982650674249,55.0
1063,"(('Trucks', 'Vans'), 'Cars')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999037246147724, 8.234935720596887e-06)",0.9998954896790518,12.0
1064,"(('Trucks',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.06255348676360831, 0.9372895184480015)",-0.8747360316843932,5.0
1065,"(('Trucks',), 'Bicycles')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.13012162356642235, 0.86971359733216)",-0.7395919737657377,124.0
1066,"(('Trucks',), 'Buses')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998713006824678, 4.061589766077275e-05)",0.999830684784807,11.0
1067,"(('Trucks',), 'Caravans')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997799858566623, 0.00012369496286115378)",0.9996562908938011,37.0
1068,"(('Trucks',), 'Carriages')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9777038496724981, 0.02196570292538956)",0.9557381467471086,79.0
1069,"(('Trucks',), 'Cars')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998449564704905, 8.855896115867139e-05)",0.999756397509332,27.0
1070,"(('Trucks',), 'Jeeps')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998844139105868, 1.755467959510077e-05)",0.9998668592309916,8.0
1071,"(('Trucks',), 'Lorries')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999886796877957, 1.0687048181609328e-05)",0.9998761098297754,5.0
1072,"(('Trucks',), 'Mopeds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.7181941662216624, 0.2816165739707504)",0.436577592250912,108.0
1073,"(('Trucks',), 'Rockets')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.7406876555691819, 0.2591082631971481)",0.4815793923720338,107.0
1074,"(('Trucks',), 'Submarines')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.04128450628029186, 0.9585767123004565)",-0.9172922060201646,129.0
1075,"(('Trucks',), 'Trains')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.991959368211837, 0.007929684735916532)",0.9840296834759203,68.0
1076,"(('Trucks',), 'Zeppelins')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.008169635381937039, 0.9916821513358226)",-0.9835125159538856,138.0
1077,"(('Turkeys', 'Blackbirds'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9981167747980393, 0.0017463899629939644)",0.9963703848350454,45.0
1078,"(('Turkeys', 'Crows'), 'Peacocks')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998035889711722, 2.5528042605969697e-05)",0.9997780609285662,90.0
1079,"(('Turkeys', 'Doves'), 'Swallows')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998214706582599, 9.8901029784764e-06)",0.9998115805552814,81.0
1080,"(('Turkeys', 'Falcons'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998020404865707, 0.00011888427702208159)",0.9996831562095486,5.0
1081,"(('Turkeys', 'Herons'), 'Peacocks')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998475767875984, 1.664015180027738e-05)",0.999830936635798,62.0
1082,"(('Turkeys', 'Magpies'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9871861041037774, 0.012697679738052591)",0.9744884243657248,67.0
1083,"(('Turkeys', 'Pelicans'), 'Parrots')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998860807692884, 1.9407423566829015e-06)",0.9998841400269316,12.0
1084,"(('Turkeys', 'Robins'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996486178891594, 0.00022691274446379715)",0.9994217051446956,12.0
1085,"(('Turkeys', 'Roosters'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9974923544093741, 0.0023872712541011653)",0.9951050831552728,48.0
1086,"(('Turkeys', 'Seagulls'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9993493438685647, 0.0005379167228636479)",0.998811427145701,23.0
1087,"(('Turkeys', 'Swans'), 'Woodpeckers')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998119357063068, 1.4928849634269163e-05)",0.9997970068566724,86.0
1088,"(('Turkeys', 'Woodpeckers'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9795646967378329, 0.02027991685742609)",0.9592847798804068,71.0
1089,"(('Turkeys',), 'All birds')",Birds,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.015586497256830223, 0.9842894910265244)",-0.9687029937696942,14.0
1090,"(('Turkeys',), 'Chickens')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998471028399624, 4.7897511829547094e-05)",0.9997992053281328,28.0
1091,"(('Turkeys',), 'Herons')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997295016112879, 0.00014255751865670235)",0.9995869440926312,62.0
1092,"(('Turkeys',), 'Parrots')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9997204423635203, 0.0001792961768901861)",0.99954114618663,66.0
1093,"(('Turkeys',), 'Peacocks')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9994931698817985, 0.0003985307094872179)",0.9990946391723112,88.0
1094,"(('Turkeys',), 'Pelicans')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9985282886308946, 0.001376072296211261)",0.9971522163346832,113.0
1095,"(('Turkeys',), 'Swallows')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.985970107279329, 0.013879199478865966)",0.972090907800463,151.0
1096,"(('Turkeys',), 'Vultures')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998380406568307, 8.533507433480071e-05)",0.9997527055824958,42.0
1097,"(('Turkeys',), 'Woodpeckers')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996504063221155, 0.00025552584470294354)",0.9993948804774128,77.0
1098,"(('Vans', 'Boats'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9265613578789903, 0.07325575995342608)",0.8533055979255643,22.0
1099,"(('Vans', 'Boats'), 'Caravans')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999884174588281, 5.471881683747246e-06)",0.9998787027065972,28.0
1100,"(('Vans', 'Cars'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999018165303124, 1.9612253666686206e-05)",0.9998822042766458,2.0
1101,"(('Vans', 'Cars'), 'Taxis')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999161212080226, 1.612557709628489e-06)",0.9999145086503132,2.0
1102,"(('Vans', 'Jeeps'), 'Helicopters')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9996848001859023, 0.00020036056290717323)",0.9994844396229952,78.0
1103,"(('Vans', 'Jeeps'), 'Rockets')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998399476897378, 5.154976016425018e-05)",0.9997883979295736,63.0
1104,"(('Vans', 'Taxis'), 'Mopeds')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998723743548457, 9.703819374554834e-06)",0.9998626705354712,41.0
1105,"(('Vans', 'Trains'), 'All vehicles')",Vehicles,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9270002163769185, 0.07282476522252918)",0.8541754511543893,21.0
1106,"(('Vans', 'Trucks'), 'Trains')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9994124666153734, 0.00041898979246399355)",0.9989934768229094,83.0
1107,"(('Vans', 'Zeppelins'), 'Buses')",Vehicles,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998952607055429, 1.5560202891493066e-05)",0.9998797005026514,25.0
1108,"(('Vans',), 'All vehicles')",Vehicles,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.00012631370790700536, 0.9997557311185025)",-0.9996294174105954,12.0
1109,"(('Vans',), 'Bicycles')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.973328252924167, 0.026555210452070883)",0.946773042472096,80.0
1110,"(('Vans',), 'Buses')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999773907572746, 0.00011231119644360446)",0.9996615963763024,35.0
1111,"(('Vans',), 'Caravans')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998925201463734, 2.475906186503451e-05)",0.9998677610845084,7.0
1112,"(('Vans',), 'Carriages')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.057386453801368996, 0.9422926291409589)",-0.8849061753395899,125.0
1113,"(('Vans',), 'Cars')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9995713126127068, 0.00036699402158555587)",0.9992043185911212,40.0
1114,"(('Vans',), 'Helicopters')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.008630325994800092, 0.9912428065576412)",-0.9826124805628412,137.0
1115,"(('Vans',), 'Mopeds')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9939977101502472, 0.0058777455526796765)",0.9881199645975676,63.0
1116,"(('Vans',), 'Rockets')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.18179472737446703, 0.8180236752089478)",-0.6362289478344808,121.0
1117,"(('Vans',), 'Taxis')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9937814040034569, 0.006088363211311914)",0.987693040792145,65.0
1118,"(('Vans',), 'Trains')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9429447619497059, 0.05682797255050885)",0.886116789399197,90.0
1119,"(('Vans',), 'Trucks')",Vehicles,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998325570201408, 6.618637049365054e-05)",0.9997663706496472,26.0
1120,"(('Vultures', 'Crows'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8119595462099489, 0.187878086982389)",0.6240814592275599,94.0
1121,"(('Vultures', 'Doves'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8715126490620208, 0.1282963187871702)",0.7432163302748506,90.0
1122,"(('Vultures', 'Magpies'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.14816456459607796, 0.8516270012259789)",-0.7034624366299009,101.0
1123,"(('Vultures', 'Magpies'), 'Woodpeckers')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999852108846975, 8.007115292612378e-06)",0.9998441017316824,46.0
1124,"(('Vultures', 'Ostriches'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.5392379714688222, 0.4604593779953563)",0.0787785934734659,96.0
1125,"(('Vultures', 'Seagulls'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9958450487943495, 0.004050283501270069)",0.9917947652930794,54.0
1126,"(('Vultures', 'Sparrows'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9726428644112425, 0.02725481162678888)",0.9453880527844536,74.0
1127,"(('Vultures', 'Swallows'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.8287955306889204, 0.17102835799512214)",0.6577671726937983,93.0
1128,"(('Vultures', 'Turkeys'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9670796294708317, 0.032795951535687956)",0.9342836779351438,80.0
1129,"(('Vultures', 'Turkeys'), 'Herons')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998621237658017, 3.077093731845788e-06)",0.99985904667207,33.0
1130,"(('Vultures', 'Woodpeckers'), 'Storks')",Birds,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999843642585095, 9.899384247304783e-06)",0.9998337432008476,57.0
1131,"(('Vultures',), 'All birds')",Birds,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(8.769524254262544e-06, 0.9999433016974095)",-0.9999345321731552,27.0
1132,"(('Vultures',), 'Canaries')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.7543719426226466, 0.24539782741110427)",0.5089741152115423,167.0
1133,"(('Vultures',), 'Crows')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998872745939861, 4.4773191575054844e-05)",0.999842501402411,20.0
1134,"(('Vultures',), 'Herons')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998685592390938, 3.9936434714404514e-05)",0.9998286228043792,23.0
1135,"(('Vultures',), 'Storks')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9980269524224696, 0.0018491479750620391)",0.9961778044474076,118.0
1136,"(('Vultures',), 'Turkeys')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9883693797115297, 0.011455371870579352)",0.9769140078409504,147.0
1137,"(('Vultures',), 'Woodpeckers')",Birds,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9988744145470583, 0.001002947313796161)",0.997871467233262,105.0
1138,"(('Wolves', 'Beavers'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9987382767429545, 0.0011607936810796972)",0.9975774830618748,47.0
1139,"(('Wolves', 'Beavers'), 'Dogs')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998726136743271, 3.27391513579608e-06)",0.9998693397591912,51.0
1140,"(('Wolves', 'Cats'), 'Squirrels')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9999009821465913, 3.4623846537572604e-06)",0.9998975197619376,8.0
1141,"(('Wolves', 'Elephants'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.999533521604894, 0.00034365297615819937)",0.9991898686287356,34.0
1142,"(('Wolves', 'Hippos'), 'Beavers')",Mammals,Specific,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998903727395073, 7.0799479640224435e-06)",0.9998832927915432,25.0
1143,"(('Wolves', 'Horses'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998623621529577, 5.092907904458786e-05)",0.9998114330739132,8.0
1144,"(('Wolves', 'Llamas'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9943686319335949, 0.005480914019778815)",0.988887717913816,70.0
1145,"(('Wolves', 'Zebras'), 'All mammals')",Mammals,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9994583031707333, 0.0004254184437010998)",0.999032884727032,35.0
1146,"(('Wolves',), 'All mammals')",Mammals,General,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.37882476208278804, 0.6209583118365571)",-0.2421335497537691,8.0
1147,"(('Wolves',), 'Beavers')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998237361562969, 7.778211791886297e-05)",0.999745954038378,37.0
1148,"(('Wolves',), 'Dogs')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.99991063902293, 3.940677086710276e-06)",0.9999066983458432,3.0
1149,"(('Wolves',), 'Elephants')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9966049510561527, 0.0031464860138300443)",0.9934584650423226,76.0
1150,"(('Wolves',), 'Foxes')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9998907322001609, 2.7409524376201608e-05)",0.9998633226757848,19.0
1151,"(('Wolves',), 'Hedgehogs')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.967571006538679, 0.03212656567465881)",0.9354444408640202,107.0
1152,"(('Wolves',), 'Llamas')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9967813828893686, 0.0030815871693551274)",0.9936997957200134,75.0
1153,"(('Wolves',), 'Squirrels')",Mammals,Specific,True,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.9989527958014185, 0.0009286524510178964)",0.9980241433504006,64.0
1154,"(('Woodpeckers', 'Blackbirds'), 'All birds')",Birds,General,False,two_choice_isitlikelythattheclaimistrue,text-davinci-003,"(0.7920841601480576, 0.2077169382310155)",0.5843672219170422,95.0
