,domain,c1,c2,prompt_name,prompt
8134,Fish,Rays,Plaices,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and plaices similar to one another?
A - Yes
B - No
Answer:"
8135,Fish,Rays,Flatfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and flatfish similar to one another?
A - Yes
B - No
Answer:"
8136,Fish,Rays,Sardines,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and sardines similar to one another?
A - Yes
B - No
Answer:"
8137,Fish,Rays,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and pikes similar to one another?
A - Yes
B - No
Answer:"
8138,Fish,Rays,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8139,Fish,Rays,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and soles similar to one another?
A - Yes
B - No
Answer:"
8140,Fish,Rays,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and whales similar to one another?
A - Yes
B - No
Answer:"
8141,Fish,Rays,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and salmon similar to one another?
A - Yes
B - No
Answer:"
8142,Fish,Rays,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and swordfish similar to one another?
A - Yes
B - No
Answer:"
8143,Fish,Sardines,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are sardines and anchovies similar to one another?
A - Yes
B - No
Answer:"
8144,Fish,Sardines,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are sardines and dolphins similar to one another?
A - Yes
B - No
Answer:"
8145,Fish,Sardines,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are sardines and trout similar to one another?
A - Yes
B - No
Answer:"
8146,Fish,Sardines,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are sardines and goldfish similar to one another?
A - Yes
B - No
Answer:"
8147,Fish,Sardines,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are sardines and sharks similar to one another?
A - Yes
B - No
Answer:"
8148,Fish,Sardines,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are sardines and herrings similar to one another?
A - Yes
B - No
Answer:"
