,i,domain,gpt_version,spearmanr,pval
36835,818,Professions,GPT-3 Embeddings,0.4243367409433027,4.7007648496896883e-32
36836,818,Professions,GPT-4,0.6896491154559874,3.290468983602575e-100
36837,818,Reptiles,GPT-3,0.5110933664401187,2.629677030644061e-17
36838,818,Reptiles,GPT-3 Embeddings,0.5317232885050452,7.62690185341727e-19
36839,818,Reptiles,GPT-4,0.5540540088547721,1.2451659390799506e-20
36840,818,Sports,GPT-3,0.5895139231685333,1.9762084995845236e-57
36841,818,Sports,GPT-3 Embeddings,0.25897282586874565,1.1909838917029723e-10
36842,818,Sports,GPT-4,0.6132385539267684,2.9646556791444794e-63
36843,818,Tools,GPT-3,0.4773107617611185,2.762973514589621e-25
36844,818,Tools,GPT-3 Embeddings,0.20690844128440955,1.9194361859772482e-05
36845,818,Tools,GPT-4,0.6779766118906646,7.716027314809727e-58
36846,818,Vegetables,GPT-3,0.3491984638559785,1.1996888018087454e-18
36847,818,Vegetables,GPT-3 Embeddings,0.1793393480307049,9.887501202517715e-06
36848,818,Vegetables,GPT-4,0.5267931573568614,3.805732991963469e-44
36849,818,Vehicles,GPT-3,0.7224911120696021,3.2834479468305416e-90
36850,818,Vehicles,GPT-3 Embeddings,0.4813060137435303,2.368471185738703e-33
36851,818,Vehicles,GPT-4,0.8483266265285329,5.21087280784578e-154
36852,818,Weapons,GPT-3,0.7656573139852016,2.8044849510444905e-53
36853,818,Weapons,GPT-3 Embeddings,0.42654308377564826,2.3111661522269845e-13
36854,818,Weapons,GPT-4,0.8364272759206357,5.944161776085833e-72
36855,819,Birds,GPT-3,0.496953385183473,9.066055125285778e-36
36856,819,Birds,GPT-3 Embeddings,0.17739217207011168,2.7697826273860482e-05
36857,819,Birds,GPT-4,0.6747901563227774,1.3664040204680429e-74
36858,819,Clothing,GPT-3,0.48443607539107797,9.66531966621016e-46
36859,819,Clothing,GPT-3 Embeddings,0.25803930239521583,5.781359399152035e-13
36860,819,Clothing,GPT-4,0.6343065789191389,2.4091672803145043e-86
36861,819,Fish,GPT-3,0.612093887741704,1.2895461886441437e-39
36862,819,Fish,GPT-3 Embeddings,-0.19471674171600797,0.0001573612679491426
36863,819,Fish,GPT-4,0.7132024869934758,4.669459900934829e-59
36864,819,Fruit,GPT-3,0.49731620287301187,1.7624538071212805e-48
36865,819,Fruit,GPT-3 Embeddings,0.18263010416333406,4.286619313020528e-07
36866,819,Fruit,GPT-4,0.6859937070703562,3.137602078947577e-106
36867,819,Insects,GPT-3,0.5877997595800837,1.3628452203135075e-52
36868,819,Insects,GPT-3 Embeddings,0.30228564665829155,3.9739215264479133e-13
36869,819,Insects,GPT-4,0.5734687470244744,1.3929318981406766e-49
36870,819,KitchenUtensils,GPT-3,0.5461426016090828,2.555284962287057e-64
36871,819,KitchenUtensils,GPT-3 Embeddings,0.45635671301248615,5.150798861076662e-43
36872,819,KitchenUtensils,GPT-4,0.7422255998939834,5.9701304255785385e-143
36873,819,Mammals,GPT-3,0.6749425771529711,5.0938357553143645e-77
36874,819,Mammals,GPT-3 Embeddings,0.5830495712497217,3.294738669687191e-53
36875,819,Mammals,GPT-4,0.711690043081088,3.6679048158422855e-89
36876,819,MusicalInstruments,GPT-3,0.5741886956806392,7.118594817552025e-42
36877,819,MusicalInstruments,GPT-3 Embeddings,0.19777171211270372,1.8539531030962496e-05
36878,819,MusicalInstruments,GPT-4,0.7166582032275832,5.282712057543584e-74
36879,819,Professions,GPT-3,0.5726069080269288,2.122302818010585e-62
36880,819,Professions,GPT-3 Embeddings,0.4023537275474955,1.0644072747719534e-28
36881,819,Professions,GPT-4,0.7238757355094456,6.063129112885528e-115
36882,819,Reptiles,GPT-3,0.5110612134647217,2.643737092204996e-17
36883,819,Reptiles,GPT-3 Embeddings,0.614332331269124,3.4370695195853496e-26
36884,819,Reptiles,GPT-4,0.528281027351568,1.4003166235069861e-18
36885,819,Sports,GPT-3,0.580435508451541,2.5079371596132306e-55
36886,819,Sports,GPT-3 Embeddings,0.188703743343947,3.247359106849328e-06
36887,819,Sports,GPT-4,0.6454299783541667,5.382639411647476e-72
36888,819,Tools,GPT-3,0.4799238342185454,1.3949231999985388e-25
36889,819,Tools,GPT-3 Embeddings,0.18452223790575914,0.00014294504845862815
36890,819,Tools,GPT-4,0.6493875709485863,1.1655657809455446e-51
36891,819,Vegetables,GPT-3,0.43799506494302753,1.6244297022469932e-29
36892,819,Vegetables,GPT-3 Embeddings,0.16465506835653093,5.067544560106886e-05
36893,819,Vegetables,GPT-4,0.49820724087607454,5.8427956546275204e-39
36894,819,Vehicles,GPT-3,0.7582581221647039,2.955687664436162e-104
36895,819,Vehicles,GPT-3 Embeddings,0.5175854526253064,3.742668953028527e-39
36896,819,Vehicles,GPT-4,0.8381205042697761,6.894827318609654e-147
36897,819,Weapons,GPT-3,0.7347588065628147,4.424786591584579e-47
36898,819,Weapons,GPT-3 Embeddings,0.39388996946361793,1.871754594345821e-11
36899,819,Weapons,GPT-4,0.8421637399553852,7.500765093026381e-74
36900,820,Birds,GPT-3,0.46844841040330937,1.8589859861198221e-31
36901,820,Birds,GPT-3 Embeddings,0.2877945871213343,5.4755389308277105e-12
36902,820,Birds,GPT-4,0.6607941832811282,1.4953403235556868e-70
36903,820,Clothing,GPT-3,0.5637459019897411,1.2395183509079033e-64
36904,820,Clothing,GPT-3 Embeddings,0.24901193346346,3.78315625801632e-12
36905,820,Clothing,GPT-4,0.6591199439347023,2.1287576884657674e-95
36906,820,Fish,GPT-3,0.5737108295189732,6.066147050746418e-34
36907,820,Fish,GPT-3 Embeddings,-0.10745293689385992,0.038311766900751235
36908,820,Fish,GPT-4,0.6904767613354046,5.458594799302174e-54
36909,820,Fruit,GPT-3,0.48914372509738063,9.94471544355065e-47
36910,820,Fruit,GPT-3 Embeddings,0.24217223929143677,1.4956742314562417e-11
36911,820,Fruit,GPT-4,0.6533525873749412,3.2265813866055166e-93
36912,820,Insects,GPT-3,0.5407321963491215,3.088972827148687e-43
36913,820,Insects,GPT-3 Embeddings,0.2741273808229771,5.682765225048521e-11
36914,820,Insects,GPT-4,0.601837571079552,1.0898444705351163e-55
36915,820,KitchenUtensils,GPT-3,0.5192335634138626,2.965049971284679e-57
36916,820,KitchenUtensils,GPT-3 Embeddings,0.4684114293984797,1.6088921138163215e-45
36917,820,KitchenUtensils,GPT-4,0.735966488483764,2.3249388079658424e-139
36918,820,Mammals,GPT-3,0.6860792150830466,1.6504145414659932e-80
36919,820,Mammals,GPT-3 Embeddings,0.658058120030178,5.177252449003471e-72
36920,820,Mammals,GPT-4,0.7321434745663993,8.737193696202515e-97
36921,820,MusicalInstruments,GPT-3,0.5959429776424315,9.316153840808541e-46
36922,820,MusicalInstruments,GPT-3 Embeddings,0.19338739212597322,2.851470617701038e-05
36923,820,MusicalInstruments,GPT-4,0.6715889992290875,6.8855864816756585e-62
36924,820,Professions,GPT-3,0.5860496013613824,5.661108255299828e-66
36925,820,Professions,GPT-3 Embeddings,0.411890312746498,4.001560355925096e-30
36926,820,Professions,GPT-4,0.6821299750867715,3.0398685394122705e-97
36927,820,Reptiles,GPT-3,0.549556914111456,2.9235819722887715e-20
36928,820,Reptiles,GPT-3 Embeddings,0.6182345723902867,1.3626255291857182e-26
36929,820,Reptiles,GPT-4,0.5797340660232173,7.365096460281315e-23
36930,820,Sports,GPT-3,0.5192001583418638,1.0147240551420709e-42
36931,820,Sports,GPT-3 Embeddings,0.31424634354867315,3.223984353875124e-15
36932,820,Sports,GPT-4,0.6601150325051902,2.412279321741329e-76
36933,820,Tools,GPT-3,0.4822906366654701,7.472872428211589e-26
36934,820,Tools,GPT-3 Embeddings,0.04454944266841468,0.36244126653636655
36935,820,Tools,GPT-4,0.7008778807856976,2.5551287767765723e-63
36936,820,Vegetables,GPT-3,0.4311221908381557,1.4917968728807395e-28
36937,820,Vegetables,GPT-3 Embeddings,0.16507210185991245,4.846748114042739e-05
36938,820,Vegetables,GPT-4,0.44883895313052335,4.423687001807715e-31
36939,820,Vehicles,GPT-3,0.7638686560072924,1.1052240640236036e-106
36940,820,Vehicles,GPT-3 Embeddings,0.5496854420233974,6.660735207643309e-45
36941,820,Vehicles,GPT-4,0.8226761756619001,5.272591720961735e-137
36942,820,Weapons,GPT-3,0.7154013265045187,1.269436052627191e-43
36943,820,Weapons,GPT-3 Embeddings,0.4476812985808172,1.0325344497541617e-14
36944,820,Weapons,GPT-4,0.864013148439398,7.570978616756425e-82
36945,821,Birds,GPT-3,0.4817609139834407,2.0227711433242597e-33
36946,821,Birds,GPT-3 Embeddings,0.174030029356959,3.94082679776713e-05
36947,821,Birds,GPT-4,0.6511842240408833,6.675730612383173e-68
36948,821,Clothing,GPT-3,0.5161318593557565,1.0683424359857787e-52
36949,821,Clothing,GPT-3 Embeddings,0.2602443816263262,3.613089455434187e-13
36950,821,Clothing,GPT-4,0.6459756352535916,1.6951834914009698e-90
36951,821,Fish,GPT-3,0.5997386698070954,1.0475501943339446e-37
36952,821,Fish,GPT-3 Embeddings,-0.054353447852176995,0.29575667989967364
36953,821,Fish,GPT-4,0.685226351015575,6.948249325647795e-53
36954,821,Fruit,GPT-3,0.5259184012927963,5.3533354148213406e-55
36955,821,Fruit,GPT-3 Embeddings,0.27273548285173166,2.3163814600027787e-14
36956,821,Fruit,GPT-4,0.6533261066576251,3.300993627016375e-93
36957,821,Insects,GPT-3,0.5176360564731332,3.6693848378007916e-39
36958,821,Insects,GPT-3 Embeddings,0.4030658537828126,5.603391156301197e-23
36959,821,Insects,GPT-4,0.6140118742816726,1.6760163882805854e-58
36960,821,KitchenUtensils,GPT-3,0.5946909499567073,8.123562849122579e-79
36961,821,KitchenUtensils,GPT-3 Embeddings,0.4607458260995581,6.475125499456949e-44
36962,821,KitchenUtensils,GPT-4,0.7281836861619668,4.9016807897765904e-135
36963,821,Mammals,GPT-3,0.7105230442679806,9.533304687523295e-89
36964,821,Mammals,GPT-3 Embeddings,0.5924075754136898,2.7426627213293384e-55
36965,821,Mammals,GPT-4,0.7394481865542707,1.1112896871252868e-99
36966,821,MusicalInstruments,GPT-3,0.5866492495012354,4.614188195846432e-44
36967,821,MusicalInstruments,GPT-3 Embeddings,0.19422638074345058,2.6279099728028773e-05
36968,821,MusicalInstruments,GPT-4,0.7315982855185396,1.4746858131951765e-78
36969,821,Professions,GPT-3,0.5995123499694849,1.0050695092653248e-69
36970,821,Professions,GPT-3 Embeddings,0.3943368288387418,1.5476540778734407e-27
36971,821,Professions,GPT-4,0.6927876399602411,1.7880325484365594e-101
36972,821,Reptiles,GPT-3,0.39754238494110744,1.78882817841379e-10
36973,821,Reptiles,GPT-3 Embeddings,0.577463970933121,1.180515565608949e-22
36974,821,Reptiles,GPT-4,0.46867065174400085,1.875688055949768e-14
36975,821,Sports,GPT-3,0.5403242144514047,8.873245244786406e-47
36976,821,Sports,GPT-3 Embeddings,0.252234643892906,3.6762012229807554e-10
36977,821,Sports,GPT-4,0.6674020171510255,1.3556386193234865e-78
36978,821,Tools,GPT-3,0.4629975270671382,1.0537975947073421e-23
36979,821,Tools,GPT-3 Embeddings,0.16412434572340942,0.0007342841381286166
36980,821,Tools,GPT-4,0.6867227126691015,7.152101290903865e-60
36981,821,Vegetables,GPT-3,0.30400884250852017,2.698210215935741e-14
36982,821,Vegetables,GPT-3 Embeddings,0.22056294365486429,4.7945354589233636e-08
36983,821,Vegetables,GPT-4,0.531354494206682,5.08558273279799e-45
36984,821,Vehicles,GPT-3,0.75882895846671,1.6855845113124834e-104
36985,821,Vehicles,GPT-3 Embeddings,0.47624828456174856,1.3471737002545504e-32
36986,821,Vehicles,GPT-4,0.8042162000311858,2.2066121741528946e-126
36987,821,Weapons,GPT-3,0.7591825901025708,6.6647826695727965e-52
36988,821,Weapons,GPT-3 Embeddings,0.42805007880162316,1.8649541882539303e-13
36989,821,Weapons,GPT-4,0.8758182855736892,9.033461741711964e-87
36990,822,Birds,GPT-3,0.5606632126130177,5.13475388853987e-47
36991,822,Birds,GPT-3 Embeddings,0.2398845288737213,1.1514196849881773e-08
36992,822,Birds,GPT-4,0.7416514864016088,1.9129615305913145e-97
36993,822,Clothing,GPT-3,0.5704248381348499,1.8195367506619694e-66
36994,822,Clothing,GPT-3 Embeddings,0.28046641087204294,3.933734971760044e-15
36995,822,Clothing,GPT-4,0.6487763908741421,1.604233243483722e-91
36996,822,Fish,GPT-3,0.5867093390412279,8.835389116497491e-36
36997,822,Fish,GPT-3 Embeddings,-0.13067084948303082,0.011648048925712797
36998,822,Fish,GPT-4,0.7172868394786597,5.078068676496412e-60
36999,822,Fruit,GPT-3,0.44246620955425925,1.3866635589891418e-37
37000,822,Fruit,GPT-3 Embeddings,0.19886619123123483,3.507007451859286e-08
37001,822,Fruit,GPT-4,0.6627756891041254,8.331475993906743e-97
37002,822,Insects,GPT-3,0.475923038580736,1.5050210930873746e-32
37003,822,Insects,GPT-3 Embeddings,0.3236734120591478,6.2767058693450476e-15
37004,822,Insects,GPT-4,0.5822329793762839,2.0950995019445906e-51
37005,822,KitchenUtensils,GPT-3,0.5407753794200659,7.377039532753067e-63
37006,822,KitchenUtensils,GPT-3 Embeddings,0.42366647380550926,1.0504982053751543e-36
37007,822,KitchenUtensils,GPT-4,0.7189282807734728,4.3723684877289934e-130
37008,822,Mammals,GPT-3,0.7066737303191547,2.1528352807161455e-87
37009,822,Mammals,GPT-3 Embeddings,0.5626897644043222,6.558445196939017e-49
37010,822,Mammals,GPT-4,0.7459719907584684,2.37797978950025e-102
37011,822,MusicalInstruments,GPT-3,0.5241519417874682,5.7893614036354435e-34
37012,822,MusicalInstruments,GPT-3 Embeddings,0.20391521835743956,9.97942335041854e-06
37013,822,MusicalInstruments,GPT-4,0.7291827908585492,8.4258195490307575e-78
37014,822,Professions,GPT-3,0.5768003759076309,1.6969697147275858e-63
37015,822,Professions,GPT-3 Embeddings,0.4328995582965069,1.9802195608679103e-33
37016,822,Professions,GPT-4,0.6725431355845631,1.3701528742593753e-93
37017,822,Reptiles,GPT-3,0.3992812180955821,1.4655614143985057e-10
37018,822,Reptiles,GPT-3 Embeddings,0.5315628460123849,7.847192362457762e-19
37019,822,Reptiles,GPT-4,0.42316552401585994,8.413270396567103e-12
37020,822,Sports,GPT-3,0.5817667489461994,1.2444985519604187e-55
37021,822,Sports,GPT-3 Embeddings,0.19205829521332787,2.149629187285675e-06
37022,822,Sports,GPT-4,0.6411490428681059,8.994886651226626e-71
37023,822,Tools,GPT-3,0.4732388022226404,7.922582800056633e-25
37024,822,Tools,GPT-3 Embeddings,0.15585294580329567,0.0013547764037519813
37025,822,Tools,GPT-4,0.7353886634671558,1.210009842463605e-72
37026,822,Vegetables,GPT-3,0.3053668015226892,2.0452810423790552e-14
37027,822,Vegetables,GPT-3 Embeddings,0.15662987576465817,0.00011694922244741748
37028,822,Vegetables,GPT-4,0.5417143557438565,4.686219405753436e-47
37029,822,Vehicles,GPT-3,0.7321590876685018,8.791600541532416e-94
37030,822,Vehicles,GPT-3 Embeddings,0.4419150263725053,8.590885163937214e-28
37031,822,Vehicles,GPT-4,0.832298634997797,4.813590297008366e-143
37032,822,Weapons,GPT-3,0.7532245282396866,1.1272540094541304e-50
37033,822,Weapons,GPT-3 Embeddings,0.2883091929106217,1.4491651771435243e-06
37034,822,Weapons,GPT-4,0.8514219987213962,4.40905220144664e-77
37035,823,Birds,GPT-3,0.5140519991541493,1.47673640780848e-38
37036,823,Birds,GPT-3 Embeddings,0.2483132847620209,3.3453763411376076e-09
37037,823,Birds,GPT-4,0.6953761620564892,5.912125529187898e-81
37038,823,Clothing,GPT-3,0.5793576693026713,5.512792921383331e-69
37039,823,Clothing,GPT-3 Embeddings,0.29295275410792876,1.9912051951804183e-16
37040,823,Clothing,GPT-4,0.6410157249142479,1.0383918163320554e-88
37041,823,Fish,GPT-3,0.5922129732617407,1.3909989989823721e-36
37042,823,Fish,GPT-3 Embeddings,-0.04243536069933546,0.4144562199766789
37043,823,Fish,GPT-4,0.7406042689158386,7.238265269783647e-66
37044,823,Fruit,GPT-3,0.5665554071437743,2.1241046464269177e-65
37045,823,Fruit,GPT-3 Embeddings,0.19262068221913572,9.424178121199152e-08
37046,823,Fruit,GPT-4,0.6091577943123674,5.618828299840372e-78
37047,823,Insects,GPT-3,0.5553943911370868,5.425834502290613e-46
37048,823,Insects,GPT-3 Embeddings,0.3169799733533927,2.38351181796442e-14
37049,823,Insects,GPT-4,0.5784835067321097,1.2815648234735424e-50
37050,823,KitchenUtensils,GPT-3,0.5404648474846976,8.94487942452121e-63
37051,823,KitchenUtensils,GPT-3 Embeddings,0.4849310010383127,4.0429059654308385e-49
37052,823,KitchenUtensils,GPT-4,0.7187942953600631,5.139397910336367e-130
37053,823,Mammals,GPT-3,0.678508042980283,4.0429302929761446e-78
37054,823,Mammals,GPT-3 Embeddings,0.5967309853800881,2.8456764392817775e-56
37055,823,Mammals,GPT-4,0.7734818044911826,1.418033023422238e-114
37056,823,MusicalInstruments,GPT-3,0.5297970045406715,8.614983008816432e-35
37057,823,MusicalInstruments,GPT-3 Embeddings,0.27599552904622965,1.6013190022068808e-09
37058,823,MusicalInstruments,GPT-4,0.7083388428829965,1.359113805760669e-71
37059,823,Professions,GPT-3,0.5668829739872401,6.296249595603919e-61
37060,823,Professions,GPT-3 Embeddings,0.45901361165901067,7.097597488109225e-38
37061,823,Professions,GPT-4,0.7056359775198774,7.941647344982923e-107
37062,823,Reptiles,GPT-3,0.42007881744780506,1.2328801235219797e-11
37063,823,Reptiles,GPT-3 Embeddings,0.488576475563742,9.626191820253864e-16
37064,823,Reptiles,GPT-4,0.5733486585243002,2.750916292039541e-22
37065,823,Sports,GPT-3,0.5975990399834584,2.320692179418604e-59
37066,823,Sports,GPT-3 Embeddings,0.26602777948618866,3.533305524067221e-11
37067,823,Sports,GPT-4,0.6546520064016894,1.0679630035157235e-74
37068,823,Tools,GPT-3,0.393170002256939,5.609195921254738e-17
37069,823,Tools,GPT-3 Embeddings,0.17595105153492036,0.000290660402182983
37070,823,Tools,GPT-4,0.7171347475987797,1.544441980398035e-67
37071,823,Vegetables,GPT-3,0.41335868748458726,3.651929605523811e-26
37072,823,Vegetables,GPT-3 Embeddings,0.16939338313826666,3.0353377135571425e-05
37073,823,Vegetables,GPT-4,0.5285255030454654,1.7784095361589928e-44
37074,823,Vehicles,GPT-3,0.7802995437586987,3.372149491365091e-114
37075,823,Vehicles,GPT-3 Embeddings,0.5043619962415454,5.870898503095035e-37
37076,823,Vehicles,GPT-4,0.852677302331766,3.308100909363868e-157
37077,823,Weapons,GPT-3,0.7971621811971573,1.1419684613512664e-60
37078,823,Weapons,GPT-3 Embeddings,0.3295791018763099,2.920460653541409e-08
37079,823,Weapons,GPT-4,0.8690943501759227,6.590063501279366e-84
37080,824,Birds,GPT-3,0.5274058204474411,7.571304608761756e-41
37081,824,Birds,GPT-3 Embeddings,0.2555196568776444,1.1210601500298694e-09
37082,824,Birds,GPT-4,0.699361430345488,2.9985851516728706e-82
37083,824,Clothing,GPT-3,0.49821633868464166,1.1227771062577519e-48
37084,824,Clothing,GPT-3 Embeddings,0.3506999122864968,2.6718010980032577e-23
37085,824,Clothing,GPT-4,0.6563136962064752,2.484045913826464e-94
37086,824,Fish,GPT-3,0.5453127230641007,3.334897840471929e-30
37087,824,Fish,GPT-3 Embeddings,-0.0807698800209996,0.11991463269935985
37088,824,Fish,GPT-4,0.6880073218059098,1.8181429977669692e-53
37089,824,Fruit,GPT-3,0.5282083708986742,1.5118218576770683e-55
37090,824,Fruit,GPT-3 Embeddings,0.23904306392130248,2.76659890103527e-11
37091,824,Fruit,GPT-4,0.6483000441418078,2.3998370339257638e-91
37092,824,Insects,GPT-3,0.5459005592522196,3.4202441125539416e-44
37093,824,Insects,GPT-3 Embeddings,0.32381171579127715,6.103866728956959e-15
37094,824,Insects,GPT-4,0.5725345542991395,2.162688624130431e-49
37095,824,KitchenUtensils,GPT-3,0.5418149233025371,3.864334487247207e-63
37096,824,KitchenUtensils,GPT-3 Embeddings,0.434014848512014,1.253291078974977e-38
37097,824,KitchenUtensils,GPT-4,0.7252141424195934,1.998748250846615e-133
37098,824,Mammals,GPT-3,0.6853699984428496,2.78281813271236e-80
37099,824,Mammals,GPT-3 Embeddings,0.6333889608857318,2.9757611237593447e-65
37100,824,Mammals,GPT-4,0.7647264057806801,1.673754004157588e-110
37101,824,MusicalInstruments,GPT-3,0.5889916107860758,1.7461871654416317e-44
37102,824,MusicalInstruments,GPT-3 Embeddings,0.15917036674249277,0.0005949951125798527
37103,824,MusicalInstruments,GPT-4,0.7067666868771797,3.79515188281915e-71
37104,824,Professions,GPT-3,0.5629069267994651,6.381748008436029e-60
37105,824,Professions,GPT-3 Embeddings,0.40577551070597023,3.3200749564754154e-29
37106,824,Professions,GPT-4,0.6649341056173401,8.714171575666291e-91
37107,824,Reptiles,GPT-3,0.37274635660797484,2.7136084582518847e-09
37108,824,Reptiles,GPT-3 Embeddings,0.5949958198250515,2.800893547486951e-24
37109,824,Reptiles,GPT-4,0.4596028454768216,6.815428437511168e-14
37110,824,Sports,GPT-3,0.5501756724213428,9.01545812636187e-49
37111,824,Sports,GPT-3 Embeddings,0.32228494280670067,5.73345309604034e-16
